lead_id,platform,comment_text,city,district,province,customer_type,housing_type,demand_signals,lead_score,lead_grade,contact_intent,urgency,status,created_at
PV_LEAD_DF9C1DCF,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 11:38:04
PV_LEAD_37EE6DA6,douyin,我在成都武侯区别墅，想装一套光伏，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,100,S,True,high,new,2026-07-20 11:38:04
PV_LEAD_8DDE6F41,douyin,成都别墅想装光伏，怎么联系？,四川成都,,四川成都,别墅用户,别墅,安装需求|联系方式请求,96,S,True,high,new,2026-07-20 11:38:04
PV_LEAD_E10CAC5D,douyin,成都别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 11:38:04
PV_LEAD_4A99DB7B,douyin,我家在成都郊区别墅，想装一套光伏系统，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,91,S,True,high,new,2026-07-20 11:38:04
PV_LEAD_286CB337,douyin,农村自建房想装光伏发电，大概多少钱？有补贴吗,重庆,,重庆,家庭用户,普通住宅,价格咨询|安装需求|政策了解,81,S,True,high,new,2026-07-20 11:38:04
PV_LEAD_457DE782,douyin,别墅想装光伏，报价多少？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 11:38:04
PV_LEAD_4AE919B7,douyin,别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 11:38:04
PV_LEAD_51FE5161,douyin,我在成都这边，家里是别墅，想装一套光伏发电，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 11:42:12
PV_LEAD_4D23D42D,douyin,绵阳有没有做光伏安装的？大概多少钱一平方？,四川绵阳,,四川绵阳,家庭用户,普通住宅,价格咨询|安装需求,86,S,True,high,new,2026-07-20 11:42:12
PV_LEAD_ABDDAB80,douyin,重庆渝北的，叠拼别墅，装了光伏一年能省多少电费？,重庆,,重庆,别墅用户,别墅,安装需求|收益关注,81,S,True,high,new,2026-07-20 11:42:12
PV_LEAD_9F7AB515,douyin,农村自建房想装光伏，有没有补贴啊？,四川德阳,,四川德阳,家庭用户,普通住宅,安装需求|政策了解,86,S,True,high,new,2026-07-20 11:42:12
PV_LEAD_9F165B74,douyin,我在成都开了个民宿，装光伏能省多少钱？有联系方式吗,四川成都,,四川成都,小商业用户,商业建筑,价格咨询|安装需求|联系方式请求|收益关注,94,S,True,high,new,2026-07-20 11:42:12
PV_LEAD_4C770552,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 11:42:32
PV_LEAD_0790C75F,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 11:42:32
PV_LEAD_13A7B5A1,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 11:42:32
PV_LEAD_F7D99258,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 11:42:32
PV_LEAD_A2E0FAA2,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 11:42:32
PV_LEAD_5A6524C5,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 11:42:32
PV_LEAD_0066ADB8,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 11:42:32
PV_LEAD_0B9C0DA3,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 11:42:32
PV_LEAD_1A83D604,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 11:42:32
PV_LEAD_BB5B99EF,douyin,我在成都武侯区别墅，想装一套光伏，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,100,S,True,high,new,2026-07-20 11:42:32
PV_LEAD_DE1FAAFB,douyin,成都别墅想装光伏，怎么联系？,四川成都,,四川成都,别墅用户,别墅,安装需求|联系方式请求,96,S,True,high,new,2026-07-20 11:42:33
PV_LEAD_54F449FC,douyin,成都别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 11:42:33
PV_LEAD_58B08C4D,douyin,我家在成都郊区别墅，想装一套光伏系统，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,91,S,True,high,new,2026-07-20 11:42:33
PV_LEAD_CAC52572,douyin,农村自建房想装光伏发电，大概多少钱？有补贴吗,重庆,,重庆,家庭用户,普通住宅,价格咨询|安装需求|政策了解,81,S,True,high,new,2026-07-20 11:42:33
PV_LEAD_034EFCE4,douyin,别墅想装光伏，报价多少？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 11:42:33
PV_LEAD_5E7D312F,douyin,别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 11:42:33
PV_LEAD_78CF2FEC,douyin,成都武侯区别墅，想装光伏，联系138xxxx,四川成都,,四川成都,别墅用户,别墅,安装需求|联系方式请求,100,S,True,high,new,2026-07-20 11:51:45
PV_LEAD_EA1771B8,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:04:04
PV_LEAD_E2595E25,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:04:04
PV_LEAD_04D2D350,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:04:04
PV_LEAD_CF9815D1,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:04:04
PV_LEAD_8D8F56AF,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:04:04
PV_LEAD_9034FFB6,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:04:04
PV_LEAD_45CD184A,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:04:04
PV_LEAD_0C12D3FF,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:04:04
PV_LEAD_8DD2BF38,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:04:04
PV_LEAD_18A3581A,douyin,我在成都武侯区别墅，想装一套光伏，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,100,S,True,high,new,2026-07-20 12:04:05
PV_LEAD_9121F357,douyin,成都别墅想装光伏，怎么联系？,四川成都,,四川成都,别墅用户,别墅,安装需求|联系方式请求,96,S,True,high,new,2026-07-20 12:04:05
PV_LEAD_C2B74193,douyin,成都别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 12:04:05
PV_LEAD_25F1AAF7,douyin,我家在成都郊区别墅，想装一套光伏系统，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,91,S,True,high,new,2026-07-20 12:04:05
PV_LEAD_2E66D667,douyin,农村自建房想装光伏发电，大概多少钱？有补贴吗,重庆,,重庆,家庭用户,普通住宅,价格咨询|安装需求|政策了解,81,S,True,high,new,2026-07-20 12:04:06
PV_LEAD_3B2D8CB5,douyin,别墅想装光伏，报价多少？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 12:04:06
PV_LEAD_918248E0,douyin,别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 12:04:06
PV_LEAD_6CA60A49,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:07:38
PV_LEAD_5F6B105C,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:07:38
PV_LEAD_EC9577FE,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:07:38
PV_LEAD_FB13F1E4,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:07:38
PV_LEAD_0E980B44,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:07:38
PV_LEAD_C09D4F1E,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:07:39
PV_LEAD_3D889CDF,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:07:39
PV_LEAD_76D2DAA5,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:07:39
PV_LEAD_88437110,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:07:39
PV_LEAD_721A6AC1,douyin,我在成都武侯区别墅，想装一套光伏，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,100,S,True,high,new,2026-07-20 12:07:39
PV_LEAD_98500790,douyin,成都别墅想装光伏，怎么联系？,四川成都,,四川成都,别墅用户,别墅,安装需求|联系方式请求,96,S,True,high,new,2026-07-20 12:07:39
PV_LEAD_2F2A41DE,douyin,成都别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 12:07:39
PV_LEAD_4D1788C1,douyin,我家在成都郊区别墅，想装一套光伏系统，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,91,S,True,high,new,2026-07-20 12:07:39
PV_LEAD_7039014D,douyin,农村自建房想装光伏发电，大概多少钱？有补贴吗,重庆,,重庆,家庭用户,普通住宅,价格咨询|安装需求|政策了解,81,S,True,high,new,2026-07-20 12:07:39
PV_LEAD_602E8005,douyin,别墅想装光伏，报价多少？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 12:07:39
PV_LEAD_BEDA15C5,douyin,别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 12:07:39
PV_LEAD_3EE8C7BB,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:21:07
PV_LEAD_72457698,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:21:07
PV_LEAD_4125A2B9,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:21:07
PV_LEAD_5B6236EC,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:21:07
PV_LEAD_575D3E4D,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:21:07
PV_LEAD_24613C3F,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:21:07
PV_LEAD_31BC6A27,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:21:07
PV_LEAD_853AF63A,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:21:07
PV_LEAD_D6FB085B,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:21:07
PV_LEAD_FC4F57C2,douyin,我在成都武侯区别墅，想装一套光伏，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,100,S,True,high,new,2026-07-20 12:21:08
PV_LEAD_EDD180E3,douyin,成都别墅想装光伏，怎么联系？,四川成都,,四川成都,别墅用户,别墅,安装需求|联系方式请求,96,S,True,high,new,2026-07-20 12:21:08
PV_LEAD_9EC2979B,douyin,成都别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 12:21:08
PV_LEAD_DA0A85D7,douyin,我家在成都郊区别墅，想装一套光伏系统，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,91,S,True,high,new,2026-07-20 12:21:08
PV_LEAD_5D902339,douyin,农村自建房想装光伏发电，大概多少钱？有补贴吗,重庆,,重庆,家庭用户,普通住宅,价格咨询|安装需求|政策了解,81,S,True,high,new,2026-07-20 12:21:08
PV_LEAD_D9F5633F,douyin,别墅想装光伏，报价多少？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 12:21:09
PV_LEAD_AE34DFC8,douyin,别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 12:21:09
PV_LEAD_000A72DF,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:22:06
PV_LEAD_7F9D0EEE,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:22:07
PV_LEAD_5C836216,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:22:07
PV_LEAD_A2ABA85F,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:22:07
PV_LEAD_E3D7EE8A,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:22:07
PV_LEAD_F670A850,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:22:07
PV_LEAD_2C9C0865,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:22:07
PV_LEAD_A1292676,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:22:07
PV_LEAD_CC04836E,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 12:22:07
PV_LEAD_065666A1,douyin,我在成都武侯区别墅，想装一套光伏，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,100,S,True,high,new,2026-07-20 12:22:07
PV_LEAD_73725CAC,douyin,成都别墅想装光伏，怎么联系？,四川成都,,四川成都,别墅用户,别墅,安装需求|联系方式请求,96,S,True,high,new,2026-07-20 12:22:07
PV_LEAD_EA94538D,douyin,成都别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 12:22:07
PV_LEAD_CCC29617,douyin,我家在成都郊区别墅，想装一套光伏系统，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,91,S,True,high,new,2026-07-20 12:22:07
PV_LEAD_EE581EBB,douyin,农村自建房想装光伏发电，大概多少钱？有补贴吗,重庆,,重庆,家庭用户,普通住宅,价格咨询|安装需求|政策了解,81,S,True,high,new,2026-07-20 12:22:07
